Tenure,Age,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek
-1.100489894569306,0.7692009809474555,1.9799793787369873,-0.7537726965772719,0.20694188555737775
-0.8865580529627843,-0.39028195686902867,1.3385225956972087,-0.7307370073914666,-1.1386947252717672
-1.1700612583629406,-0.6318409022474628,-0.5853214755544136,-1.326989993732862,-1.8654706706920203
-1.1269042486398666,1.3972542389313845,1.3385225956972087,-1.0883420976747022,-0.41236342483408106
-0.515331919756571,1.0107599263258897,0.05433473857884108,-0.32562167798220176,0.37960744902535437
-1.1744047414764585,0.7692009809474555,2.213157686171541,-1.0573068367237723,-1.499002186761824
-1.0984960513923963,-0.052099433339220784,-0.23616251736547011,-0.9986663261046707,1.277471206325551
-1.180392631427777,-1.3082059493070786,1.3359148655760498,-1.1416077938210936,2.1197184337782975
-1.0348508773596423,-1.3565177383827653,-0.759692259859042,-0.9387343732818508,-0.18641776605102256
-0.9332740715767484,0.6242656137203949,0.2873538818883583,-1.042581447623915,2.298090119729645
-0.699017598230908,0.914136348174516,-0.5856814170146467,-0.8521659480694228,-0.6817533095543219
-0.9585277152776257,-1.5497648946855127,-0.0038879175189821405,-0.9528252576152436,0.4795728226332818
-1.1921215173495043,0.09283593388783973,-1.51695699999538,-1.1437564381080516,-0.6520378650590583
-1.1572764495176304,-0.583529113171776,1.9215406227005636,-1.037278609433867,0.855490708003063
-0.6038102326812138,-1.0183352148529576,0.46181881404339237,-0.6294946959689971,-0.5867848610534642
-0.9729505896377837,-1.501453105609826,1.6302443791492094,-0.9058753506561237,1.060028730620553
-0.9132384711840308,-0.4385937459447155,1.6894488461965278,-0.7695308836071142,0.19544527285503685
-0.4639677370580174,-1.4531413165341391,0.2873538818883583,-0.4610158851623027,0.8400482202045316
-0.9491730349795112,-0.48690553502040235,0.5211871724019037,-0.9968455205527017,-0.08461277964021288
-1.0122086992052528,1.5905013952341316,-1.5756187022400123,-1.2137176018978002,-0.716792188476184
-0.8681597899922474,1.493877817082758,-1.8661159581843234,-1.1414340411123565,0.8177988710520175
-1.1792271382157364,0.4310184574176476,0.287703251217974,-1.0826705490568134,-0.35103309681350414
-1.0281456024644557,0.7208891918717686,0.35002593791813463,-0.9875542530711583,-0.6676121083924905
-1.0981955559047367,0.2860830901905871,-0.5277384799321777,-1.2195005915414752,-1.9460561534608165
-1.2469586575979255,-1.0666470039286444,-0.06241162318644241,-1.345113404748037,0.3823084161535959
-0.8488610095463397,-0.10041122241490762,-0.2939596335626459,-0.9589859255841482,-0.3240770763948434
-0.7767453459133408,0.23777130111490025,-0.9934711062285738,-0.7100704415275026,0.30715517423351335
-0.9440217058800925,0.9624481372502028,-1.343031106782021,-0.9463306241866264,-0.5424105020005097
-1.0510597631081973,-0.9700234257772707,-0.7011427758907157,-1.1139008729758022,0.4861874708448588
-0.7111686529141173,0.23777130111490025,1.1066490382152239,-0.6971496414036401,0.07334928588817365
-1.0321263833397927,-0.1970348005662813,-1.1095319794278429,-1.2426829444599312,-0.5296975308773267
-1.1971068365180182,-1.3082059493070786,-0.1783787444080378,-1.0549383023384762,-0.5428619362538181
-1.2170039892183742,-1.3565177383827653,0.5205016838358894,-1.2298512057273876,-0.146478849502237
-1.004637708401099,-0.5352173240960891,-0.46967498795939183,-0.9041786066236784,0.2660102681486438
-0.8423973906230651,1.3489424498556974,-1.8657951382646991,-1.050838019948655,-1.3171531643600005
-0.9413146411575394,-0.48690553502040235,-1.0510674450905535,-1.0564850226797775,1.1924678867858445
-1.006300040545308,0.47933024649333444,0.28732337640133543,-0.8336175828660448,-0.17857019836946827
-1.1365905057724393,0.8175127700231423,2.1545292605230584,-1.0913474646587897,-1.2791793359475552
-0.8976232322917449,1.204007082628637,0.8146720332840124,-0.9469262824789388,0.26951721798345346
-0.8427269405743005,-0.24534658964196812,-0.46951582383435514,-0.7246669679250632,-0.7049295579724911
-1.222336803385059,0.47933024649333444,0.6405564704585948,-1.0397224316000397,0.42761443788235404
-0.40104529220636925,0.3343948792662739,0.9321841060601899,-0.32743945099144867,-1.3011807397901203
-1.1645780150626954,1.6388131843098186,1.9210301331688802,-0.9720677456269513,-0.6829829101612893
-1.003899324754933,0.044524144812152895,-0.8772984804856251,-1.175889093535214,-1.8930414455475248
-0.9581408578949007,-0.8733998476258971,1.9214359027195405,-0.8302888485344286,-1.257885626130768
-1.2157274867015053,0.8175127700231423,0.9859901963762123,-1.2554801788326093,0.981574552322313
-1.1001578352264418,0.6725774027960818,2.2712756222883415,-0.7981709538156273,0.8169183122133838
-1.2643704451224935,-0.34197016779334183,0.6413221814694886,-1.2008695725031702,-0.8044923259773359
-0.5440509339133843,-0.14872301149059447,-0.5283034136078751,-0.4421878917891518,-0.8598933599023896
-0.3735365157004912,-1.4048295274584521,1.5716159535007261,-0.33489193319624766,1.0223202976743615
-0.9396963120857548,-1.5980766837611995,-1.0509035537793596,-1.035462941861328,1.6450745619708012
-0.9340085377114876,-1.163270582080018,0.34893940698761633,-0.7418015385567113,1.2741942684485752
-1.0094878239417229,-1.0666470039286444,-0.06129181565977519,-1.1206736805369961,1.9024836247451002
-0.5700430820104343,0.914136348174516,0.46181881404339237,-0.6795950052604764,-0.5001439028790564
-0.7630932245588283,0.8658245590988292,-1.2253399365244015,-0.6893360088492116,-0.5836138858669392
-1.2203136295662764,-1.0183352148529576,0.5211871724019037,-1.2632611024370668,-0.4701559262028007
-1.2165027751122093,-0.9700234257772707,-0.7607271177546727,-1.2948971278104904,-1.3312810023687454
-1.1298089742791324,0.6725774027960818,-1.3422653957711272,-1.2805980484596182,1.5464398753476456
-1.1649337259019379,0.6242656137203949,0.8153527946638699,-1.1966510949417857,-0.9166073725930579
-1.1632373450920117,-1.5497648946855127,0.34893940698761633,-0.9148143810017295,-0.36557203768237234
-1.1486918826245134,0.38270666834196077,-0.8772984804856251,-1.372212578634825,0.5347044732145679
-1.2229018163039278,1.0590717154015765,0.4621396339630161,-1.3648468901182045,-0.5738074837049608
-0.7817286181555678,0.47933024649333444,1.164407032871791,-0.57394286511889,1.7455505740874082
-1.1818921044107622,0.7208891918717686,-0.23649668052483794,-1.3491806450978243,-1.652493432661988
-0.5587562093745301,-1.0183352148529576,-0.29447012309432974,-0.41685722442481155,-1.027926489528792
-0.6104490945430606,1.1073835044772633,0.287703251217974,-0.5302599635215636,-0.05639600290148613
-1.1289757790358705,-1.163270582080018,1.6887680848166704,-1.0220258640375735,0.35545282989920396
-1.0486640336161892,1.4455660280070712,-1.1095319794278429,-1.3100905887125858,-0.3923929957998183
-0.8149534734727026,-1.4531413165341391,0.34603675168085524,-0.6569401141162139,-1.589579655845487
-0.5375530375687417,1.3006306607800107,-0.23575674781480996,-0.6113383597858889,-0.20392569819367456
-1.0410055003426755,-1.5980766837611995,0.22920544028453532,-1.0639152291720126,1.5032121970733894
-0.7587360938582267,0.7692009809474555,1.1651727438826849,-0.7258543692485553,0.22891975124525568
-0.8845975126605206,-1.0183352148529576,0.22920544028453532,-0.9127556460008257,1.2742680818167418
-1.2095380891912968,-0.0037876442635339457,1.1069698581348484,-1.1824084057846045,0.8063808599934223
-0.6542444845187042,-1.3565177383827653,-0.0625707873114791,-0.6890647324128352,0.08265140669134395
-0.4437476333016617,0.7692009809474555,0.7530560026977315,-0.5022482057801168,1.6327717414289356
-1.1610795154638807,0.8658245590988292,0.7530560026977315,-1.1742111984466328,-1.103788233601163
-0.8983543832280433,-0.0037876442635339457,1.6883623152660097,-0.6039356109156462,-0.6309065443162184
-0.8107788624774642,0.14114772296352657,-0.003527976058749021,-0.8948667963764987,1.5481050091007686
-0.7473226621301736,-0.5352173240960891,-0.003913812253003703,-0.6539203920898469,0.8898837792608802
-0.9474355266339721,-0.9700234257772707,0.5205016838358894,-0.9464062213079101,0.6808766389531187
-1.1091280223157878,-0.293658378717655,-0.8193555434031561,-1.2297672263505106,1.9081136287676392
-1.0569363994562082,-0.24534658964196812,0.4621396339630161,-1.1456988591023047,0.43762033102959835
-1.1856272705821196,0.47933024649333444,-0.29512510617332127,-1.379795737027179,0.08891734075344228
-0.6295097002325759,-0.6318409022474628,-1.4011490428988214,-0.8172131150844646,-0.818430874883961
-0.80944812743768,0.6725774027960818,0.054419688209877505,-0.8973306972976965,0.136062809627548
-0.422795621510623,0.14114772296352657,-0.23687655534147653,-0.5209773310303875,-0.959578422145611
-1.0669898304345686,-1.4048295274584521,-0.8183206855075253,-0.9330767001370889,-0.06529449794686067
-0.8298284539359851,1.2523188717043239,2.3870835793849006,-0.7737555331960331,0.20507998896000065
-1.036418969701339,0.38270666834196077,-1.0521539760210714,-0.9617028861779957,-1.4169137089794446
-0.95228383992496,-0.7284644803988365,0.8735556804117065,-0.9102073601281899,-0.31551169580114086
-0.4594035849515845,-1.211582371155705,-0.5860871865653074,-0.3607924472330465,2.1984356278538337
-1.1241766535420086,-0.4385937459447155,1.6308204205480439,-0.9774670421964098,-1.8354322044219467
-0.9257424256100132,0.5759538246447081,-1.3422653957711272,-1.1034428396470046,-0.9242714041595931
-0.9972231893739854,-0.8733998476258971,0.35002593791813463,-0.9355590356415903,-0.35569481373240164
-1.0034161788281883,-1.0666470039286444,-0.5270577185523202,-1.0365071327619102,0.8659198175075968
-1.0322237043285176,-0.9217116367015838,-1.1099377489785036,-0.9712672618853401,0.5532608488660877
-1.1306752347921878,0.7208891918717686,1.1069698581348484,-1.0770153826676012,-1.3190733183102517
-0.9255026757713172,0.4310184574176476,-0.0031738795429757253,-0.8516865267232218,0.5897032718298505
-1.147943569266208,-0.052099433339220784,-1.2253399365244015,-1.098752163654891,-0.2782603634023694
-1.13290604299421,-1.0183352148529576,1.1069698581348484,-0.9829541685613699,-0.5538117944168998
-1.0755621608857675,-0.293658378717655,-0.760536912550093,-1.0204612074438915,0.24984620570146598
-1.2024302101367796,0.6242656137203949,-0.29512510617332127,-1.288259002761211,0.4574528039641
-0.9814024663788866,0.8175127700231423,0.2870025564817111,-0.8920382851606705,-2.58441328422603
-0.9372207245595393,-0.583529113171776,1.8632330169717046,-0.8306123225037252,-1.5831650083605138
-0.9470638634821738,0.2860830901905871,-1.4011490428988214,-1.1464822115630005,-1.5939323317462064
-0.9862019242472592,-0.34197016779334183,0.17126250320206635,-1.064971675169416,-0.9557291011983827
-1.0649367643521297,0.8175127700231423,0.694373132905234,-1.116762144027183,-2.6483356284644177
-1.0314535377148577,1.7354367624611922,0.5786196199526895,-0.9096740485713068,-1.6879265721466523
-0.7520336024530253,1.0590717154015765,1.9218614426201879,-0.6710443792526444,-1.1606683507316085
-0.8626011732744848,-1.3082059493070786,0.05476905753949325,-0.7263689153743323,-0.8707126113806898
-1.1493923183213788,-1.3565177383827653,-0.06129181565977519,-1.2316906475288103,0.46901770587667624
-1.1964861629511894,1.493877817082758,0.46143893922675316,-1.3174900593066763,0.43602133932313625
-1.1807693488730917,0.7692009809474555,0.22904627615949863,-1.2240700106699192,0.4387184388687881
-1.1106102651841532,-1.0666470039286444,-0.760536912550093,-0.9512897979969392,0.10539715721315039
-1.1832452350031457,1.1073835044772633,-0.8188339461483353,-1.177379802990907,1.247877001975998
-1.202322109988167,1.0590717154015765,1.0443522462490855,-1.1486896065031516,1.816967946277699
-1.1854181379609279,1.0107599263258897,0.8735556804117065,-1.220687089966213,0.6601456234249677
-0.7059072846698086,-0.1970348005662813,-1.5755854256438633,-0.7152680261863195,0.06001998002919631
-0.8618118982085593,-0.293658378717655,2.0954665159139223,-0.7889747366655158,1.3484480470820204
-1.0407246611636398,-1.5980766837611995,-0.46890927694849793,-1.0378409097562387,1.554423748601968
-1.0953367288823224,-1.3082059493070786,0.05471461339547966,-0.9500328083522965,0.3035355604745783
-0.7561874257653955,0.914136348174516,1.1059682768353665,-0.8031594097156904,-0.3720987378722936
-1.082336115949566,-0.583529113171776,-0.23687655534147653,-1.116777951688086,0.1680199926931607
-1.1823791318470522,-1.3082059493070786,0.2872689322573212,-0.9812149126455071,0.7865045264546198
-0.5904543860097755,0.09283593388783973,1.0446186220246958,-0.5363514875029503,0.09810441861556823
-0.7665529713091414,-0.34197016779334183,1.1059682768353665,-0.7885156233340207,-0.5003991915556371
-1.0037529009062933,1.6388131843098186,0.34970511799851023,-1.0992960695716034,-0.7308864964591814
-1.0799135242892093,-0.6801526913231497,0.054419688209877505,-1.1093970378576077,-1.0135209896678283
-0.551124130865724,1.3489424498556974,1.8632330169717046,-0.5500775661447391,0.4713154061157764
-0.7438010193724675,1.4455660280070712,-0.9920199066516655,-0.8907671047536393,0.14806589755895985
-1.207353505060107,-0.14872301149059447,-0.23617586060521356,-1.3104347167368486,1.8092728480431897
-0.8547873582525003,1.6388131843098186,0.22920544028453532,-0.9590744664965035,0.22795461297883887
-1.079803966820749,1.1073835044772633,-0.7612376072863559,-1.0053327633516977,0.209187328068899
-0.8943983936565426,-1.3565177383827653,0.6413221814694886,-0.7743666974050699,0.30731515976112966
-0.7004818919302738,-0.9217116367015838,0.699950607117972,-0.581920430700297,-0.47755806429663095
-0.8280220224847697,-0.34197016779334183,-0.29512510617332127,-0.9856428299991878,-0.3376708240971911
-0.9844453062771245,0.9624481372502028,-0.5280592998518021,-1.1647081618761337,-0.8062037957892288
-1.001462816892616,0.1894595120392134,-0.5277929240761919,-1.0430649416470779,-0.2634925295200657
-0.8490924305464633,0.23777130111490025,-0.8186415054271496,-0.8096374371471995,-0.13787502291985965
-0.9193279140847052,0.8175127700231423,0.35002593791813463,-0.8752189054055457,1.1284977380841752
-0.7193811672149186,-0.0037876442635339457,-0.17789876036337673,-0.5709099274845844,-1.8917261700897294
-0.7807772899999502,-1.0666470039286444,-0.2948042862536969,-0.8557435787911049,0.19858864976520377
-0.5686628160211393,-0.7284644803988365,-0.00378319753795905,-0.6486820275793316,0.9444688775865491
-0.9268393295657551,-1.3082059493070786,0.7527351827781071,-0.9752296580765711,-2.0949290904283346
-1.0280803127881348,-0.4385937459447155,-0.5856814170146467,-1.1223306615141706,2.54236965358269
-0.8273915818949744,0.6242656137203949,-0.23644223638082368,-0.9313519836779791,0.4150268745527417
-0.9709828853771444,0.23777130111490025,-1.226459744051069,-0.8856718371802038,-0.4882105611377337
-1.1656982174543502,-0.10041122241490762,0.8146720332840124,-1.123306157245388,-1.3130756251261693
-1.1931354074338665,-0.9217116367015838,0.5210232810907102,-1.1724835418808401,1.3124509942305587
-1.096840092602226,1.6388131843098186,0.05474050812950122,-1.2147034007695638,-0.704469596220401
-0.7139952498574388,0.6725774027960818,1.5716159535007261,-0.7369653966565779,0.8523000598923053
-0.4355979426617689,0.2860830901905871,1.5716159535007261,-0.42454868719528516,0.94760600117682
-0.6533640517062729,-1.4531413165341391,-0.7601177997596894,-0.4576673667727356,-0.3562794285786273
-0.8136391922758829,-0.5352173240960891,1.5716159535007261,-0.7908080860625267,0.17089657024827598
-1.112658782852451,-1.4048295274584521,0.8701822392796537,-0.896320535214744,0.6256667429085868
-1.1725074587485327,1.3489424498556974,-0.5860871865653074,-1.1755156163821923,0.25492510440634675
-1.0000663610615468,1.204007082628637,-1.5166361800757557,-0.8804231276126017,0.3536106509166311
-1.2347570346799108,-0.10041122241490762,-0.4685884570288742,-1.2820077650004178,-0.6140259132365031
-1.0943779107092748,0.8175127700231423,-2.1574122017356774,-1.3607870159597493,0.01748499218121902
-1.040669657928183,1.6388131843098186,-0.7019084869016097,-1.0114652040084249,-0.9933724112445681
-1.2524196841826472,-0.34197016779334183,-1.2850881696995522,-1.2167410056241403,-0.35098934373539165
-0.8651172921875154,0.14114772296352657,1.1062890967549908,-0.7656486999326538,1.928182313216777
-1.1935693171575945,-0.4385937459447155,-0.46967498795939183,-1.00049894150462,1.1459091782414434
-0.9178146604740709,-0.9700234257772707,0.054419688209877505,-0.9752957521324095,1.64532050460549
-1.1584808274842253,-1.6463884728368865,0.694373132905234,-1.2129094835800212,1.2162227705861046
-1.1836447168312567,-1.0666470039286444,0.8733004589324957,-1.12558408815913,1.6657395866609939
-0.7052637291089958,-0.9217116367015838,-0.7602055204998519,-0.7704807105824939,0.5844709769365879
-1.083540302183453,-0.48690553502040235,-0.760536912550093,-0.9283669512496385,-0.7515833606618276
-1.163625758648489,1.3972542389313845,-0.8193555434031561,-1.3363120517047251,-0.9648514620718639
-1.1958109863935305,-0.8250880585502102,-1.6335616393224812,-1.2968993593606757,-0.5518554982265612
-1.2499073383197128,-0.24534658964196812,1.8632330169717046,-1.1793130839370893,-0.19282674993003915
-0.6037322386897872,-0.052099433339220784,0.5210232810907102,-0.6337991100802209,0.32031149397665387
-0.8370930141230204,-0.8733998476258971,1.6297338896175262,-0.5966520802825716,0.28907392320674924
-0.7697393091090103,1.4455660280070712,-1.0517681398268164,-0.897627180858841,-0.8902209580448145
-1.1596976533659733,-1.5980766837611995,-0.9931397141783327,-1.1760612886966957,0.4659762234708244
-0.6353369034639194,-1.3565177383827653,1.5716159535007261,-0.610050653004872,-0.14170069818621303
-1.190600550449269,1.6871249733855054,0.05474050812950122,-1.2697595492183722,0.2654768441685962
-1.0853158604331998,0.044524144812152895,-0.06241162318644241,-1.2052670825184884,-0.006554740588899333
-1.1298702548510056,-0.34197016779334183,-0.23549509922535605,-1.1429433247206195,-1.1726829876476967
-0.8532839264996304,1.0590717154015765,-1.226459744051069,-0.8019253231589054,0.2362742031546126
-1.1345253102326642,0.6242656137203949,-0.8193555434031561,-1.2271055246613665,0.5316682125492412
-1.0016948324532193,-0.10041122241490762,0.8113636084265905,-1.0525424087160802,-0.6671104930111167
-1.2521089429453256,1.3489424498556974,-0.5274587609168241,-1.2059387955362377,1.7202960662195728
-0.5555764037227117,1.0590717154015765,1.2238011695311681,-0.49901313203611974,0.885272085204939
-0.7062784720068279,0.044524144812152895,1.3975003906753085,-0.4534559735185251,2.2445869028692917
-0.7025220731587616,0.9624481372502028,-1.2843224586886584,-0.8495662055249907,0.36365725952716454
-0.8539359425025311,-0.0037876442635339457,-0.8186415054271496,-0.8491997002915629,1.0072624747343732
-0.6993359391930731,-0.9700234257772707,1.1062890967549908,-0.5667716314601696,0.3957119990874276
-0.5004247410561956,-0.583529113171776,-1.1099377489785036,-0.4498915240844702,-0.884549237557376
-1.1182595761900567,0.2860830901905871,0.6372480456011729,-0.9378501443194074,-0.05207168972112151
-1.2020799509731628,-1.4531413165341391,-0.2952100558043577,-1.0736706184625056,2.753200283477397
-1.1176141886175484,-1.0183352148529576,1.6887680848166704,-1.0011747747901627,1.1888507125273098
-0.9167579318949444,-0.10041122241490762,1.9218614426201879,-0.8124456774142581,-1.5265497866995466
-1.2080482693261665,-0.34197016779334183,-0.8772984804856251,-1.3944715943213493,0.6973870499736297
-1.0430127583802227,-0.7767762694745234,-0.2952100558043577,-0.8993078863233278,-1.0359018735905376
-0.9275314346844614,-0.0037876442635339457,-0.7600130797786663,-0.8877552214864131,1.626233554417916
-1.0774262808892276,0.4310184574176476,0.17052257049203837,-1.1883274291537371,0.8956012759988707
-0.9651387235201574,0.1894595120392134,-1.051414043311043,-0.9419540426972456,0.48253046485389567
-1.1138925857767712,1.3006306607800107,1.3975003906753085,-0.9106947913774852,-1.0371637969057677
-0.851078540504159,-0.48690553502040235,0.5211871724019037,-0.8901062538856698,0.43692723401991973
-1.114730346678773,-0.8733998476258971,2.2126471966398586,-0.7915776728293318,-0.16423369235129373
-0.618450224100787,0.47933024649333444,-0.5277929240761919,-0.7709258944435718,-0.16960279919846818
-0.7263232469797899,0.47933024649333444,1.10588332720433,-0.5539704426554427,0.7448465322800902
-0.6979272426845702,-1.2598941602313918,-0.35258805921112923,-0.8313102429689208,-0.5811801676876248
-1.007932288768787,-1.6463884728368865,-1.0513882650101776,-1.0812510289419208,0.08290645208992284
-0.41211274585585184,-0.6318409022474628,-0.7601510763558383,-0.46774333477104924,-1.0948908611963997
-0.32759940141726773,-0.5352173240960891,1.921350953088504,-0.037716730373250566,0.8294650962360327
-0.9500020338858527,-0.6318409022474628,0.5202575700798162,-0.8095326920141822,-0.7016661993090376
-0.8199234730465962,0.914136348174516,0.17094168328244197,-1.027843737532238,-0.2147158319161663
-0.6781716550915727,0.38270666834196077,0.05476905753949325,-0.5322272724159273,2.4903725493233457
-0.5359298919973788,0.8658245590988292,0.34893940698761633,-0.40268095115646946,1.154280293622637
-0.8515250818207054,0.7208891918717686,-0.0625707873114791,-0.9586592213871357,0.6553090753080439
-1.1974696384420804,1.6871249733855054,-1.3418398558704805,-1.4226683260948128,-1.831775253202136
-0.7685453778143413,0.5276420355690212,-0.46951582383435514,-0.6610349391189063,-1.3142530577227207
-1.1172935088188851,0.47933024649333444,0.8146720332840124,-1.1637533913573286,0.0956015147264218
-0.43129193425433543,-0.0037876442635339457,-0.5850006556347899,-0.5770304731789583,0.3949047327869857
-1.0671611787032438,-0.583529113171776,0.6402356505389704,-0.8824010542961275,1.3842688577902522
-0.8240332053995967,0.47933024649333444,-0.8179892934572842,-0.9201518044560569,-0.739937287901641
-0.8516985821472114,0.14114772296352657,-0.8766177191057676,-0.9809727384604489,-0.9676602026987732
-1.2208279783461693,-1.2598941602313918,-0.5864213497246753,-1.296834781988042,-0.225786781032372
-1.245800981861602,-0.293658378717655,0.5791301094843727,-1.2429094777808003,-0.8375144608459147
-0.7673585262593613,-0.5352173240960891,-0.23507598643495245,-0.800991615289815,1.702966288842227
-0.7277941004336905,0.914136348174516,0.8738765003313309,-0.7231871593782218,-0.22868896023693402
-1.1492753572475667,0.23777130111490025,-0.29479094301395414,-1.0642540946569952,-2.1630224101260715
-0.9373149760097188,-0.9700234257772707,0.408654363566618,-0.8594765057189818,-0.7467108571315688
-1.2597815793885523,1.6388131843098186,0.6991848961070781,-1.0080067119007885,0.2513444722509122
-0.8570740922381858,-0.9217116367015838,-0.8772984804856251,-1.0425692739806327,-0.7605713047272443
-1.2142883203109283,1.1073835044772633,-0.701489374111206,-1.0589190031534315,0.6756763297407223
-1.0510474194547945,-0.7284644803988365,-1.3419445758515032,-1.1614193810546365,1.35941308727087
-1.058014840724521,-0.293658378717655,1.397179570755684,-0.8709415398182014,-2.315017468764458
-0.9058790868824386,1.493877817082758,1.6301396591681871,-0.7976171910139385,-0.577031574140418
-1.1778677816803784,-1.6463884728368865,0.694373132905234,-1.1381281680435782,-1.2540428528563765
-0.9668751656503192,1.6388131843098186,-1.1091720379676098,-1.2390592023863243,-0.06651257477060232
-0.9185542949208895,1.0590717154015765,0.05476905753949325,-0.7915675510830715,-0.48078601962652356
-0.7397462798930379,-0.7767762694745234,1.2230354585202743,-0.43736436237468335,0.0005373964795020592
-0.4058889966514869,-0.052099433339220784,2.3870835793849006,-0.32700444928037925,-1.930976827299257
-0.8724191491133522,-1.4048295274584521,2.6783798229362548,-0.73813011499981,0.42661473666674243
-0.8881507512288828,1.4455660280070712,0.11703730009563959,-0.8683611452349621,-0.512048286473757
-1.0248693595339549,-1.6463884728368865,1.10588332720433,-0.7557861164117168,-0.08356894430055797
-1.2144763901298339,1.204007082628637,0.5796517067391935,-1.2298506445674147,1.5362907371562466
-1.229685317916987,0.38270666834196077,0.5204472396918758,-1.2967908922127591,1.052603220701608
-0.9627503804645368,-0.7284644803988365,0.058408874447156235,-0.9655733634230144,0.5463223552963017
-1.2328147723285328,1.2523188717043239,-0.5855766970336242,-1.4206424193412825,-1.3063817566592442
-0.8604258212433517,-0.1970348005662813,-0.8766177191057676,-1.0354722184127179,0.9288214717544098
-1.2079145382584162,-0.583529113171776,-0.35258805921112923,-1.3720467396865492,-1.2274619130166566
-0.9457484313218508,1.0590717154015765,1.9215406227005636,-0.9564433483233211,2.052252276031492
-0.9451879549803703,0.3343948792662739,-0.8193555434031561,-1.1082592608216022,-0.957739127553043
-0.4319542047426489,0.8175127700231423,1.4562137659548282,-0.3978650381055234,-1.8234036344639724
-1.1126288543221934,-1.4531413165341391,-0.586002236934271,-1.2398118086527823,1.1494518906144873
-1.0455765178414627,1.493877817082758,1.3975003906753085,-0.848961693507526,-2.1647365240741423
-0.5047747852100298,0.47933024649333444,-0.8193555434031561,-0.6545650272970508,-1.3543709489240001
-1.2456899130326553,1.6871249733855054,-0.9937919261481982,-1.2429291865628678,-0.9121750806062093
-1.1628007736871844,-0.4385937459447155,1.6302443791492094,-1.127115990911874,0.4363111761640602
-0.8676536239634617,-0.1970348005662813,0.34893940698761633,-0.7060179824325031,0.08849122454925841
-0.8661477375024925,-1.0183352148529576,1.3978317827255495,-0.6377452091571473,2.109834072105531
-0.5198360708705984,0.7692009809474555,-0.2944443447934638,-0.6834151785385598,0.3238177045689178
-1.1566697494078546,0.3343948792662739,-0.2952100558043577,-1.0982460325491648,0.3136071252414089
-0.8752839829286341,0.1894595120392134,-0.8182357358764889,-1.097200255867151,-2.359408046126822
-1.2499642804379958,0.4310184574176476,1.688447264897046,-1.1157819164859821,2.3691767212031523
-0.8232817285272473,-1.3082059493070786,-1.2850881696995522,-0.7397186676823617,0.7694197542180079
